"Notes"	"County"	"County Code"	"Year"	"Year Code"	Avg Daily Max Air Temperature (F)
	"Henry County, IA"	"19087"	"2007"	"2007"	62.27
	"Henry County, IA"	"19087"	"2008"	"2008"	58.60
	"Henry County, IA"	"19087"	"2009"	"2009"	59.42
	"Henry County, IA"	"19087"	"2010"	"2010"	61.18
	"Henry County, IA"	"19087"	"2011"	"2011"	64.01
"Total"	"Henry County, IA"	"19087"			61.60
	"Howard County, IA"	"19089"	"2006"	"2006"	55.99
	"Howard County, IA"	"19089"	"2007"	"2007"	55.26
	"Howard County, IA"	"19089"	"2008"	"2008"	52.34
	"Howard County, IA"	"19089"	"2009"	"2009"	54.34
	"Howard County, IA"	"19089"	"2010"	"2010"	56.06
	"Howard County, IA"	"19089"	"2011"	"2011"	56.31
"Total"	"Howard County, IA"	"19089"			55.05
	"Humboldt County, IA"	"19091"	"2006"	"2006"	59.80
	"Humboldt County, IA"	"19091"	"2007"	"2007"	58.19
	"Humboldt County, IA"	"19091"	"2008"	"2008"	54.52
	"Humboldt County, IA"	"19091"	"2009"	"2009"	56.76
	"Humboldt County, IA"	"19091"	"2010"	"2010"	57.43
	"Humboldt County, IA"	"19091"	"2011"	"2011"	59.29
"Total"	"Humboldt County, IA"	"19091"			57.66
	"Ida County, IA"	"19093"	"2006"	"2006"	60.47
	"Ida County, IA"	"19093"	"2007"	"2007"	58.61
	"Ida County, IA"	"19093"	"2008"	"2008"	54.81
	"Ida County, IA"	"19093"	"2009"	"2009"	57.19
	"Ida County, IA"	"19093"	"2010"	"2010"	58.35
	"Ida County, IA"	"19093"	"2011"	"2011"	60.64
"Total"	"Ida County, IA"	"19093"			58.34
	"Iowa County, IA"	"19095"	"2006"	"2006"	61.93
	"Iowa County, IA"	"19095"	"2007"	"2007"	59.93
	"Iowa County, IA"	"19095"	"2008"	"2008"	56.34
	"Iowa County, IA"	"19095"	"2009"	"2009"	58.08
	"Iowa County, IA"	"19095"	"2010"	"2010"	59.52
	"Iowa County, IA"	"19095"	"2011"	"2011"	62.13
"Total"	"Iowa County, IA"	"19095"			59.65
	"Jackson County, IA"	"19097"	"2006"	"2006"	59.49
	"Jackson County, IA"	"19097"	"2007"	"2007"	58.69
	"Jackson County, IA"	"19097"	"2008"	"2008"	55.39
	"Jackson County, IA"	"19097"	"2009"	"2009"	56.33
	"Jackson County, IA"	"19097"	"2010"	"2010"	58.98
	"Jackson County, IA"	"19097"	"2011"	"2011"	60.17
"Total"	"Jackson County, IA"	"19097"			58.17
	"Jasper County, IA"	"19099"	"2006"	"2006"	62.55
	"Jasper County, IA"	"19099"	"2007"	"2007"	60.02
	"Jasper County, IA"	"19099"	"2008"	"2008"	56.09
	"Jasper County, IA"	"19099"	"2009"	"2009"	58.18
	"Jasper County, IA"	"19099"	"2010"	"2010"	58.82
	"Jasper County, IA"	"19099"	"2011"	"2011"	61.85
"Total"	"Jasper County, IA"	"19099"			59.58
	"Jefferson County, IA"	"19101"	"2006"	"2006"	63.66
	"Jefferson County, IA"	"19101"	"2007"	"2007"	61.35
	"Jefferson County, IA"	"19101"	"2008"	"2008"	57.80
	"Jefferson County, IA"	"19101"	"2009"	"2009"	58.97
	"Jefferson County, IA"	"19101"	"2010"	"2010"	60.33
	"Jefferson County, IA"	"19101"	"2011"	"2011"	63.42
"Total"	"Jefferson County, IA"	"19101"			60.92
	"Johnson County, IA"	"19103"	"2006"	"2006"	62.04
	"Johnson County, IA"	"19103"	"2007"	"2007"	60.33
	"Johnson County, IA"	"19103"	"2008"	"2008"	56.85
	"Johnson County, IA"	"19103"	"2009"	"2009"	58.18
	"Johnson County, IA"	"19103"	"2010"	"2010"	60.02
	"Johnson County, IA"	"19103"	"2011"	"2011"	62.29
"Total"	"Johnson County, IA"	"19103"			59.95
	"Jones County, IA"	"19105"	"2006"	"2006"	59.45
	"Jones County, IA"	"19105"	"2007"	"2007"	58.46
	"Jones County, IA"	"19105"	"2008"	"2008"	55.09
	"Jones County, IA"	"19105"	"2009"	"2009"	56.41
	"Jones County, IA"	"19105"	"2010"	"2010"	58.64
	"Jones County, IA"	"19105"	"2011"	"2011"	60.19
"Total"	"Jones County, IA"	"19105"			58.04
	"Keokuk County, IA"	"19107"	"2006"	"2006"	63.09
	"Keokuk County, IA"	"19107"	"2007"	"2007"	60.75
	"Keokuk County, IA"	"19107"	"2008"	"2008"	57.21
	"Keokuk County, IA"	"19107"	"2009"	"2009"	58.71
	"Keokuk County, IA"	"19107"	"2010"	"2010"	59.84
	"Keokuk County, IA"	"19107"	"2011"	"2011"	62.88
"Total"	"Keokuk County, IA"	"19107"			60.41
	"Kossuth County, IA"	"19109"	"2006"	"2006"	58.30
	"Kossuth County, IA"	"19109"	"2007"	"2007"	57.21
	"Kossuth County, IA"	"19109"	"2008"	"2008"	53.57
	"Kossuth County, IA"	"19109"	"2009"	"2009"	55.87
	"Kossuth County, IA"	"19109"	"2010"	"2010"	56.88
	"Kossuth County, IA"	"19109"	"2011"	"2011"	57.79
"Total"	"Kossuth County, IA"	"19109"			56.60
	"Lee County, IA"	"19111"	"2006"	"2006"	65.05
	"Lee County, IA"	"19111"	"2007"	"2007"	63.32
	"Lee County, IA"	"19111"	"2008"	"2008"	59.39
	"Lee County, IA"	"19111"	"2009"	"2009"	60.09
	"Lee County, IA"	"19111"	"2010"	"2010"	61.99
	"Lee County, IA"	"19111"	"2011"	"2011"	64.93
"Total"	"Lee County, IA"	"19111"			62.46
	"Linn County, IA"	"19113"	"2006"	"2006"	60.55
	"Linn County, IA"	"19113"	"2007"	"2007"	59.01
	"Linn County, IA"	"19113"	"2008"	"2008"	55.56
	"Linn County, IA"	"19113"	"2009"	"2009"	57.23
	"Linn County, IA"	"19113"	"2010"	"2010"	59.08
	"Linn County, IA"	"19113"	"2011"	"2011"	61.00
"Total"	"Linn County, IA"	"19113"			58.74
	"Louisa County, IA"	"19115"	"2006"	"2006"	63.32
	"Louisa County, IA"	"19115"	"2007"	"2007"	61.76
	"Louisa County, IA"	"19115"	"2008"	"2008"	58.26
	"Louisa County, IA"	"19115"	"2009"	"2009"	58.98
	"Louisa County, IA"	"19115"	"2010"	"2010"	61.05
	"Louisa County, IA"	"19115"	"2011"	"2011"	63.39
"Total"	"Louisa County, IA"	"19115"			61.13
	"Lucas County, IA"	"19117"	"2006"	"2006"	64.02
	"Lucas County, IA"	"19117"	"2007"	"2007"	60.93
	"Lucas County, IA"	"19117"	"2008"	"2008"	57.03
	"Lucas County, IA"	"19117"	"2009"	"2009"	58.59
	"Lucas County, IA"	"19117"	"2010"	"2010"	59.52
	"Lucas County, IA"	"19117"	"2011"	"2011"	62.95
"Total"	"Lucas County, IA"	"19117"			60.51
	"Lyon County, IA"	"19119"	"2006"	"2006"	59.34
	"Lyon County, IA"	"19119"	"2007"	"2007"	58.04
	"Lyon County, IA"	"19119"	"2008"	"2008"	54.07
	"Lyon County, IA"	"19119"	"2009"	"2009"	56.49
	"Lyon County, IA"	"19119"	"2010"	"2010"	57.05
	"Lyon County, IA"	"19119"	"2011"	"2011"	58.85
"Total"	"Lyon County, IA"	"19119"			57.30
	"Madison County, IA"	"19121"	"2006"	"2006"	63.16
	"Madison County, IA"	"19121"	"2007"	"2007"	60.45
	"Madison County, IA"	"19121"	"2008"	"2008"	56.63
	"Madison County, IA"	"19121"	"2009"	"2009"	58.40
	"Madison County, IA"	"19121"	"2010"	"2010"	59.51
	"Madison County, IA"	"19121"	"2011"	"2011"	62.22
"Total"	"Madison County, IA"	"19121"			60.06
	"Mahaska County, IA"	"19123"	"2006"	"2006"	63.37
	"Mahaska County, IA"	"19123"	"2007"	"2007"	60.83
	"Mahaska County, IA"	"19123"	"2008"	"2008"	57.09
	"Mahaska County, IA"	"19123"	"2009"	"2009"	58.84
	"Mahaska County, IA"	"19123"	"2010"	"2010"	59.72
	"Mahaska County, IA"	"19123"	"2011"	"2011"	63.01
"Total"	"Mahaska County, IA"	"19123"			60.47
	"Marion County, IA"	"19125"	"2006"	"2006"	63.92
	"Marion County, IA"	"19125"	"2007"	"2007"	61.05
	"Marion County, IA"	"19125"	"2008"	"2008"	57.10
	"Marion County, IA"	"19125"	"2009"	"2009"	58.89
	"Marion County, IA"	"19125"	"2010"	"2010"	59.64
	"Marion County, IA"	"19125"	"2011"	"2011"	63.03
"Total"	"Marion County, IA"	"19125"			60.60
	"Marshall County, IA"	"19127"	"2006"	"2006"	60.90
	"Marshall County, IA"	"19127"	"2007"	"2007"	58.80
	"Marshall County, IA"	"19127"	"2008"	"2008"	54.99
	"Marshall County, IA"	"19127"	"2009"	"2009"	57.36
	"Marshall County, IA"	"19127"	"2010"	"2010"	57.88
	"Marshall County, IA"	"19127"	"2011"	"2011"	60.54
"Total"	"Marshall County, IA"	"19127"			58.41
	"Mills County, IA"	"19129"	"2006"	"2006"	64.99
	"Mills County, IA"	"19129"	"2007"	"2007"	61.92
	"Mills County, IA"	"19129"	"2008"	"2008"	58.57
	"Mills County, IA"	"19129"	"2009"	"2009"	60.45
	"Mills County, IA"	"19129"	"2010"	"2010"	62.86
	"Mills County, IA"	"19129"	"2011"	"2011"	64.52
"Total"	"Mills County, IA"	"19129"			62.22
	"Mitchell County, IA"	"19131"	"2006"	"2006"	56.60
	"Mitchell County, IA"	"19131"	"2007"	"2007"	55.85
	"Mitchell County, IA"	"19131"	"2008"	"2008"	52.67
	"Mitchell County, IA"	"19131"	"2009"	"2009"	54.75
	"Mitchell County, IA"	"19131"	"2010"	"2010"	56.49
	"Mitchell County, IA"	"19131"	"2011"	"2011"	57.04
"Total"	"Mitchell County, IA"	"19131"			55.57
	"Monona County, IA"	"19133"	"2006"	"2006"	62.76
	"Monona County, IA"	"19133"	"2007"	"2007"	60.23
	"Monona County, IA"	"19133"	"2008"	"2008"	56.87
	"Monona County, IA"	"19133"	"2009"	"2009"	58.88
	"Monona County, IA"	"19133"	"2010"	"2010"	60.74
	"Monona County, IA"	"19133"	"2011"	"2011"	62.80
"Total"	"Monona County, IA"	"19133"			60.38
	"Monroe County, IA"	"19135"	"2006"	"2006"	64.10
	"Monroe County, IA"	"19135"	"2007"	"2007"	61.18
	"Monroe County, IA"	"19135"	"2008"	"2008"	57.21
	"Monroe County, IA"	"19135"	"2009"	"2009"	58.82
	"Monroe County, IA"	"19135"	"2010"	"2010"	59.89
	"Monroe County, IA"	"19135"	"2011"	"2011"	63.48
"Total"	"Monroe County, IA"	"19135"			60.78
	"Montgomery County, IA"	"19137"	"2006"	"2006"	64.27
	"Montgomery County, IA"	"19137"	"2007"	"2007"	61.33
	"Montgomery County, IA"	"19137"	"2008"	"2008"	57.90
	"Montgomery County, IA"	"19137"	"2009"	"2009"	59.64
	"Montgomery County, IA"	"19137"	"2010"	"2010"	61.94
	"Montgomery County, IA"	"19137"	"2011"	"2011"	63.78
"Total"	"Montgomery County, IA"	"19137"			61.48
	"Muscatine County, IA"	"19139"	"2006"	"2006"	62.40
	"Muscatine County, IA"	"19139"	"2007"	"2007"	60.90
	"Muscatine County, IA"	"19139"	"2008"	"2008"	57.48
	"Muscatine County, IA"	"19139"	"2009"	"2009"	58.24
	"Muscatine County, IA"	"19139"	"2010"	"2010"	60.50
	"Muscatine County, IA"	"19139"	"2011"	"2011"	62.65
"Total"	"Muscatine County, IA"	"19139"			60.36
	"O'Brien County, IA"	"19141"	"2006"	"2006"	58.83
	"O'Brien County, IA"	"19141"	"2007"	"2007"	57.63
	"O'Brien County, IA"	"19141"	"2008"	"2008"	53.77
	"O'Brien County, IA"	"19141"	"2009"	"2009"	56.15
	"O'Brien County, IA"	"19141"	"2010"	"2010"	56.77
	"O'Brien County, IA"	"19141"	"2011"	"2011"	58.75
"Total"	"O'Brien County, IA"	"19141"			56.98
	"Osceola County, IA"	"19143"	"2006"	"2006"	57.65
	"Osceola County, IA"	"19143"	"2007"	"2007"	56.82
	"Osceola County, IA"	"19143"	"2008"	"2008"	52.99
	"Osceola County, IA"	"19143"	"2009"	"2009"	55.27
	"Osceola County, IA"	"19143"	"2010"	"2010"	55.95
	"Osceola County, IA"	"19143"	"2011"	"2011"	57.20
"Total"	"Osceola County, IA"	"19143"			55.98
	"Page County, IA"	"19145"	"2006"	"2006"	64.92
	"Page County, IA"	"19145"	"2007"	"2007"	61.85
	"Page County, IA"	"19145"	"2008"	"2008"	58.54
	"Page County, IA"	"19145"	"2009"	"2009"	60.10
	"Page County, IA"	"19145"	"2010"	"2010"	62.30
	"Page County, IA"	"19145"	"2011"	"2011"	64.20
"Total"	"Page County, IA"	"19145"			61.98
	"Palo Alto County, IA"	"19147"	"2006"	"2006"	58.89
	"Palo Alto County, IA"	"19147"	"2007"	"2007"	57.61
	"Palo Alto County, IA"	"19147"	"2008"	"2008"	53.85
	"Palo Alto County, IA"	"19147"	"2009"	"2009"	56.22
	"Palo Alto County, IA"	"19147"	"2010"	"2010"	56.84
	"Palo Alto County, IA"	"19147"	"2011"	"2011"	58.23
"Total"	"Palo Alto County, IA"	"19147"			56.94
	"Plymouth County, IA"	"19149"	"2006"	"2006"	60.75
	"Plymouth County, IA"	"19149"	"2007"	"2007"	58.89
	"Plymouth County, IA"	"19149"	"2008"	"2008"	55.25
	"Plymouth County, IA"	"19149"	"2009"	"2009"	57.56
	"Plymouth County, IA"	"19149"	"2010"	"2010"	58.51
	"Plymouth County, IA"	"19149"	"2011"	"2011"	60.65
"Total"	"Plymouth County, IA"	"19149"			58.60
	"Pocahontas County, IA"	"19151"	"2006"	"2006"	59.93
	"Pocahontas County, IA"	"19151"	"2007"	"2007"	58.17
	"Pocahontas County, IA"	"19151"	"2008"	"2008"	54.43
	"Pocahontas County, IA"	"19151"	"2009"	"2009"	56.77
	"Pocahontas County, IA"	"19151"	"2010"	"2010"	57.47
	"Pocahontas County, IA"	"19151"	"2011"	"2011"	59.45
"Total"	"Pocahontas County, IA"	"19151"			57.70
	"Polk County, IA"	"19153"	"2006"	"2006"	62.99
	"Polk County, IA"	"19153"	"2007"	"2007"	60.39
	"Polk County, IA"	"19153"	"2008"	"2008"	56.35
	"Polk County, IA"	"19153"	"2009"	"2009"	58.36
	"Polk County, IA"	"19153"	"2010"	"2010"	58.98
	"Polk County, IA"	"19153"	"2011"	"2011"	61.90
"Total"	"Polk County, IA"	"19153"			59.83
	"Pottawattamie County, IA"	"19155"	"2006"	"2006"	63.91
	"Pottawattamie County, IA"	"19155"	"2007"	"2007"	61.11
	"Pottawattamie County, IA"	"19155"	"2008"	"2008"	57.66
	"Pottawattamie County, IA"	"19155"	"2009"	"2009"	59.47
	"Pottawattamie County, IA"	"19155"	"2010"	"2010"	61.74
	"Pottawattamie County, IA"	"19155"	"2011"	"2011"	63.64
"Total"	"Pottawattamie County, IA"	"19155"			61.25
	"Poweshiek County, IA"	"19157"	"2006"	"2006"	61.95
	"Poweshiek County, IA"	"19157"	"2007"	"2007"	59.74
	"Poweshiek County, IA"	"19157"	"2008"	"2008"	55.95
	"Poweshiek County, IA"	"19157"	"2009"	"2009"	58.01
	"Poweshiek County, IA"	"19157"	"2010"	"2010"	58.85
	"Poweshiek County, IA"	"19157"	"2011"	"2011"	61.90
"Total"	"Poweshiek County, IA"	"19157"			59.40
	"Ringgold County, IA"	"19159"	"2006"	"2006"	64.07
	"Ringgold County, IA"	"19159"	"2007"	"2007"	61.23
	"Ringgold County, IA"	"19159"	"2008"	"2008"	57.47
	"Ringgold County, IA"	"19159"	"2009"	"2009"	58.98
	"Ringgold County, IA"	"19159"	"2010"	"2010"	60.54
	"Ringgold County, IA"	"19159"	"2011"	"2011"	63.22
"Total"	"Ringgold County, IA"	"19159"			60.92
	"Sac County, IA"	"19161"	"2006"	"2006"	60.55
	"Sac County, IA"	"19161"	"2007"	"2007"	58.60
	"Sac County, IA"	"19161"	"2008"	"2008"	54.81
	"Sac County, IA"	"19161"	"2009"	"2009"	57.15
	"Sac County, IA"	"19161"	"2010"	"2010"	58.36
	"Sac County, IA"	"19161"	"2011"	"2011"	60.68
"Total"	"Sac County, IA"	"19161"			58.36
	"Scott County, IA"	"19163"	"2006"	"2006"	61.66
	"Scott County, IA"	"19163"	"2007"	"2007"	60.26
	"Scott County, IA"	"19163"	"2008"	"2008"	57.05
	"Scott County, IA"	"19163"	"2009"	"2009"	57.44
	"Scott County, IA"	"19163"	"2010"	"2010"	60.24
	"Scott County, IA"	"19163"	"2011"	"2011"	62.10
"Total"	"Scott County, IA"	"19163"			59.79
	"Shelby County, IA"	"19165"	"2006"	"2006"	62.44
	"Shelby County, IA"	"19165"	"2007"	"2007"	59.98
	"Shelby County, IA"	"19165"	"2008"	"2008"	56.42
	"Shelby County, IA"	"19165"	"2009"	"2009"	58.36
	"Shelby County, IA"	"19165"	"2010"	"2010"	60.34
	"Shelby County, IA"	"19165"	"2011"	"2011"	62.44
"Total"	"Shelby County, IA"	"19165"			60.00
	"Sioux County, IA"	"19167"	"2006"	"2006"	59.84
	"Sioux County, IA"	"19167"	"2007"	"2007"	58.38
	"Sioux County, IA"	"19167"	"2008"	"2008"	54.51
	"Sioux County, IA"	"19167"	"2009"	"2009"	56.97
	"Sioux County, IA"	"19167"	"2010"	"2010"	57.62
	"Sioux County, IA"	"19167"	"2011"	"2011"	59.65
"Total"	"Sioux County, IA"	"19167"			57.83
	"Story County, IA"	"19169"	"2006"	"2006"	61.20
	"Story County, IA"	"19169"	"2007"	"2007"	59.11
	"Story County, IA"	"19169"	"2008"	"2008"	55.22
	"Story County, IA"	"19169"	"2009"	"2009"	57.51
	"Story County, IA"	"19169"	"2010"	"2010"	58.05
	"Story County, IA"	"19169"	"2011"	"2011"	60.63
"Total"	"Story County, IA"	"19169"			58.62
	"Tama County, IA"	"19171"	"2006"	"2006"	60.89
	"Tama County, IA"	"19171"	"2007"	"2007"	58.89
	"Tama County, IA"	"19171"	"2008"	"2008"	55.26
	"Tama County, IA"	"19171"	"2009"	"2009"	57.45
	"Tama County, IA"	"19171"	"2010"	"2010"	58.37
	"Tama County, IA"	"19171"	"2011"	"2011"	60.97
"Total"	"Tama County, IA"	"19171"			58.64
	"Taylor County, IA"	"19173"	"2006"	"2006"	64.14
	"Taylor County, IA"	"19173"	"2007"	"2007"	61.28
	"Taylor County, IA"	"19173"	"2008"	"2008"	57.82
	"Taylor County, IA"	"19173"	"2009"	"2009"	59.38
	"Taylor County, IA"	"19173"	"2010"	"2010"	61.45
	"Taylor County, IA"	"19173"	"2011"	"2011"	63.42
"Total"	"Taylor County, IA"	"19173"			61.25
	"Union County, IA"	"19175"	"2006"	"2006"	63.39
	"Union County, IA"	"19175"	"2007"	"2007"	60.54
	"Union County, IA"	"19175"	"2008"	"2008"	56.85
	"Union County, IA"	"19175"	"2009"	"2009"	58.42
	"Union County, IA"	"19175"	"2010"	"2010"	59.85
	"Union County, IA"	"19175"	"2011"	"2011"	62.46
"Total"	"Union County, IA"	"19175"			60.25
	"Van Buren County, IA"	"19177"	"2006"	"2006"	64.57
	"Van Buren County, IA"	"19177"	"2007"	"2007"	62.39
	"Van Buren County, IA"	"19177"	"2008"	"2008"	58.64
	"Van Buren County, IA"	"19177"	"2009"	"2009"	59.58
	"Van Buren County, IA"	"19177"	"2010"	"2010"	61.32
	"Van Buren County, IA"	"19177"	"2011"	"2011"	64.42
"Total"	"Van Buren County, IA"	"19177"			61.82
	"Wapello County, IA"	"19179"	"2006"	"2006"	63.94
	"Wapello County, IA"	"19179"	"2007"	"2007"	61.35
	"Wapello County, IA"	"19179"	"2008"	"2008"	57.65
	"Wapello County, IA"	"19179"	"2009"	"2009"	59.09
	"Wapello County, IA"	"19179"	"2010"	"2010"	60.27
	"Wapello County, IA"	"19179"	"2011"	"2011"	63.59
"Total"	"Wapello County, IA"	"19179"			60.98
	"Warren County, IA"	"19181"	"2006"	"2006"	63.77
	"Warren County, IA"	"19181"	"2007"	"2007"	60.87
	"Warren County, IA"	"19181"	"2008"	"2008"	56.88
	"Warren County, IA"	"19181"	"2009"	"2009"	58.65
	"Warren County, IA"	"19181"	"2010"	"2010"	59.40
	"Warren County, IA"	"19181"	"2011"	"2011"	62.63
"Total"	"Warren County, IA"	"19181"			60.37
	"Washington County, IA"	"19183"	"2006"	"2006"	62.92
	"Washington County, IA"	"19183"	"2007"	"2007"	60.99
	"Washington County, IA"	"19183"	"2008"	"2008"	57.50
	"Washington County, IA"	"19183"	"2009"	"2009"	58.73
	"Washington County, IA"	"19183"	"2010"	"2010"	60.38
	"Washington County, IA"	"19183"	"2011"	"2011"	62.95
"Total"	"Washington County, IA"	"19183"			60.58
	"Wayne County, IA"	"19185"	"2006"	"2006"	64.41
	"Wayne County, IA"	"19185"	"2007"	"2007"	61.32
	"Wayne County, IA"	"19185"	"2008"	"2008"	57.32
	"Wayne County, IA"	"19185"	"2009"	"2009"	58.73
	"Wayne County, IA"	"19185"	"2010"	"2010"	59.92
	"Wayne County, IA"	"19185"	"2011"	"2011"	63.42
"Total"	"Wayne County, IA"	"19185"			60.85
	"Webster County, IA"	"19187"	"2006"	"2006"	60.36
	"Webster County, IA"	"19187"	"2007"	"2007"	58.62
	"Webster County, IA"	"19187"	"2008"	"2008"	54.86
	"Webster County, IA"	"19187"	"2009"	"2009"	57.12
	"Webster County, IA"	"19187"	"2010"	"2010"	57.81
	"Webster County, IA"	"19187"	"2011"	"2011"	60.13
"Total"	"Webster County, IA"	"19187"			58.15
	"Winnebago County, IA"	"19189"	"2006"	"2006"	57.21
	"Winnebago County, IA"	"19189"	"2007"	"2007"	56.33
	"Winnebago County, IA"	"19189"	"2008"	"2008"	52.82
	"Winnebago County, IA"	"19189"	"2009"	"2009"	55.04
	"Winnebago County, IA"	"19189"	"2010"	"2010"	56.45
	"Winnebago County, IA"	"19189"	"2011"	"2011"	57.13
"Total"	"Winnebago County, IA"	"19189"			55.83
	"Winneshiek County, IA"	"19191"	"2006"	"2006"	56.73
	"Winneshiek County, IA"	"19191"	"2007"	"2007"	55.66
	"Winneshiek County, IA"	"19191"	"2008"	"2008"	52.69
	"Winneshiek County, IA"	"19191"	"2009"	"2009"	54.71
	"Winneshiek County, IA"	"19191"	"2010"	"2010"	56.71
	"Winneshiek County, IA"	"19191"	"2011"	"2011"	56.95
"Total"	"Winneshiek County, IA"	"19191"			55.57
	"Woodbury County, IA"	"19193"	"2006"	"2006"	61.58
	"Woodbury County, IA"	"19193"	"2007"	"2007"	59.38
	"Woodbury County, IA"	"19193"	"2008"	"2008"	55.87
	"Woodbury County, IA"	"19193"	"2009"	"2009"	58.14
	"Woodbury County, IA"	"19193"	"2010"	"2010"	59.51
	"Woodbury County, IA"	"19193"	"2011"	"2011"	61.63
"Total"	"Woodbury County, IA"	"19193"			59.35
	"Worth County, IA"	"19195"	"2006"	"2006"	56.78
	"Worth County, IA"	"19195"	"2007"	"2007"	56.02
	"Worth County, IA"	"19195"	"2008"	"2008"	52.67
	"Worth County, IA"	"19195"	"2009"	"2009"	54.75
	"Worth County, IA"	"19195"	"2010"	"2010"	56.48
	"Worth County, IA"	"19195"	"2011"	"2011"	57.02
"Total"	"Worth County, IA"	"19195"			55.62
	"Wright County, IA"	"19197"	"2006"	"2006"	59.12
	"Wright County, IA"	"19197"	"2007"	"2007"	57.68
	"Wright County, IA"	"19197"	"2008"	"2008"	54.03
	"Wright County, IA"	"19197"	"2009"	"2009"	56.25
	"Wright County, IA"	"19197"	"2010"	"2010"	57.04
	"Wright County, IA"	"19197"	"2011"	"2011"	58.88
"Total"	"Wright County, IA"	"19197"			57.16
	"Allen County, KS"	"20001"	"2006"	"2006"	71.17
	"Allen County, KS"	"20001"	"2007"	"2007"	66.51
	"Allen County, KS"	"20001"	"2008"	"2008"	64.47
	"Allen County, KS"	"20001"	"2009"	"2009"	65.23
	"Allen County, KS"	"20001"	"2010"	"2010"	67.77
	"Allen County, KS"	"20001"	"2011"	"2011"	71.32
"Total"	"Allen County, KS"	"20001"			67.74
	"Anderson County, KS"	"20003"	"2006"	"2006"	70.12
	"Anderson County, KS"	"20003"	"2007"	"2007"	65.86
	"Anderson County, KS"	"20003"	"2008"	"2008"	63.70
	"Anderson County, KS"	"20003"	"2009"	"2009"	64.46
	"Anderson County, KS"	"20003"	"2010"	"2010"	66.75
	"Anderson County, KS"	"20003"	"2011"	"2011"	70.29
"Total"	"Anderson County, KS"	"20003"			66.86
	"Atchison County, KS"	"20005"	"2006"	"2006"	67.71
	"Atchison County, KS"	"20005"	"2007"	"2007"	64.59
	"Atchison County, KS"	"20005"	"2008"	"2008"	61.81
	"Atchison County, KS"	"20005"	"2009"	"2009"	62.81
	"Atchison County, KS"	"20005"	"2010"	"2010"	65.09
	"Atchison County, KS"	"20005"	"2011"	"2011"	67.48
"Total"	"Atchison County, KS"	"20005"			64.91
	"Barber County, KS"	"20007"	"2006"	"2006"	73.85
	"Barber County, KS"	"20007"	"2007"	"2007"	68.27
	"Barber County, KS"	"20007"	"2008"	"2008"	68.92
	"Barber County, KS"	"20007"	"2009"	"2009"	70.48
	"Barber County, KS"	"20007"	"2010"	"2010"	71.59
	"Barber County, KS"	"20007"	"2011"	"2011"	74.23
"Total"	"Barber County, KS"	"20007"			71.23
	"Barton County, KS"	"20009"	"2006"	"2006"	70.86
	"Barton County, KS"	"20009"	"2007"	"2007"	66.30
	"Barton County, KS"	"20009"	"2008"	"2008"	65.97
	"Barton County, KS"	"20009"	"2009"	"2009"	67.37
	"Barton County, KS"	"20009"	"2010"	"2010"	69.37
	"Barton County, KS"	"20009"	"2011"	"2011"	71.16
"Total"	"Barton County, KS"	"20009"			68.50
	"Bourbon County, KS"	"20011"	"2006"	"2006"	71.28
	"Bourbon County, KS"	"20011"	"2007"	"2007"	66.57
	"Bourbon County, KS"	"20011"	"2008"	"2008"	64.68
	"Bourbon County, KS"	"20011"	"2009"	"2009"	65.40
	"Bourbon County, KS"	"20011"	"2010"	"2010"	67.94
	"Bourbon County, KS"	"20011"	"2011"	"2011"	71.35
"Total"	"Bourbon County, KS"	"20011"			67.87
	"Brown County, KS"	"20013"	"2006"	"2006"	67.36
	"Brown County, KS"	"20013"	"2007"	"2007"	63.92
	"Brown County, KS"	"20013"	"2008"	"2008"	61.46
	"Brown County, KS"	"20013"	"2009"	"2009"	62.38
	"Brown County, KS"	"20013"	"2010"	"2010"	64.78
	"Brown County, KS"	"20013"	"2011"	"2011"	66.84
