Year,State,County,Population,Deaths,Death Rate per 100k
2009,CO,Boulder,293190,30,10.232272588
2009,CO,Larimer,296696,34,11.459541079
2009,CO,Jefferson,531961,55,10.339103806
2009,CO,Adams,435700,57,13.082396144
2009,CO,El Paso,608061,62,10.196345432
2009,CO,Arapahoe,563161,80,14.205529147
2009,CO,Denver,589011,152,25.805969668
2009,CT,Tolland,152330,12,7.877634084
2009,CT,Middlesex,165607,14,8.453748936
2009,CT,Windham,118112,14,11.853156326
2009,CT,Litchfield,190015,19,9.999210589
2009,CT,New London,273630,32,11.694624127
2009,CT,Fairfield,910421,65,7.139554118
2009,CT,Hartford,891667,78,8.747660281
2009,CT,New Haven,860025,112,13.022877242
2009,DE,Kent,160081,17,10.619623815
2009,DE,Sussex,194751,31,15.917761655
2009,DE,New Castle,536898,68,12.66534798
2009,DC,District of Columbia,592228,56,9.455817692
2009,FL,Nassau,72671,10,13.760647301
2009,FL,Walton,54534,10,18.337184142
2009,FL,Okeechobee,39899,11,27.569613274
2009,FL,Putnam,74546,11,14.75598959
2009,FL,Santa Rosa,149544,13,8.693093671
2009,FL,Osceola,265267,15,5.654680002
2009,FL,St. Johns,186281,17,9.12599782
2009,FL,Bay,167464,18,10.748578799
2009,FL,Okaloosa,181153,20,11.040391271
2009,FL,Citrus,141381,21,14.853481019
2009,FL,Escambia,297015,22,7.407033315
2009,FL,Charlotte,159629,24,15.034862086
2009,FL,Martin,145506,24,16.494165189
2009,FL,Alachua,246657,26,10.540953632
2009,FL,Indian River,137016,31,22.625094879
2009,FL,Clay,189101,32,16.922173865
2009,FL,Lake,295511,33,11.167096995
2009,FL,Collier,318485,42,13.187434259
2009,FL,Hernando,171950,44,25.588833963
2009,FL,St. Lucie,274344,48,17.49628204
2009,FL,Marion,330880,55,16.622340426
2009,FL,Manatee,320711,61,19.020239406
2009,FL,Seminole,419788,64,15.245790732
2009,FL,Sarasota,377262,71,18.819812226
2009,FL,Lee,612297,83,13.555513093
2009,FL,Polk,598683,92,15.367064039
2009,FL,Volusia,494688,101,20.416909244
2009,FL,Orange,1131351,109,9.634498931
2009,FL,Duval,859795,118,13.724201699
2009,FL,Brevard,542109,126,23.242558231
2009,FL,Miami-Dade,2463943,129,5.235510724
2009,FL,Pasco,462607,154,33.289595704
2009,FL,Palm Beach,1307371,239,18.280962328
2009,FL,Hillsborough,1214050,242,19.933281166
2009,FL,Pinellas,915330,242,26.438552216
2009,FL,Broward,1733310,263,15.173281179
2009,GA,Barrow,68548,10,14.588317675
2009,GA,Bartow,99807,10,10.019337321
2009,GA,Douglas,131292,10,7.616610304
2009,GA,Glynn,78946,10,12.666886226
2009,GA,Houston,137416,10,7.277172964
2009,GA,Spalding,64135,10,15.592110392
2009,GA,Ware,35985,10,27.789356676
2009,GA,Haralson,28774,11,38.228956697
2009,GA,Jackson,60052,11,18.317458203
2009,GA,Walker,68612,11,16.03218096
2009,GA,Gordon,54945,12,21.84002184
2009,GA,Whitfield,101009,12,11.880129493
2009,GA,Newton,99494,13,13.06611454
2009,GA,Bibb,155154,14,9.023292986
2009,GA,Fayette,105493,14,13.271022722
2009,GA,Forsyth,171993,14,8.139866157
2009,GA,Coweta,125501,16,12.748902399
2009,GA,Muscogee,188796,16,8.474755821
2009,GA,Chatham,262122,17,6.485529639
2009,GA,Hall,178503,17,9.523649462
2009,GA,Richmond,198489,21,10.579931382
2009,GA,Cherokee,212232,23,10.83719703
2009,GA,Clayton,260067,23,8.843874848
2009,GA,Paulding,140761,24,17.050177251
2009,GA,Henry,199622,27,13.525563315
2009,GA,Carroll,110433,28,25.354739978
2009,GA,DeKalb,690658,40,5.791578466
2009,GA,Gwinnett,796276,40,5.023383852
2009,GA,Cobb,684776,73,10.660420342
2009,GA,Fulton,905511,77,8.503485877
2009,ID,Bannock,81994,13,15.854818645
2009,ID,Bonneville,103016,13,12.619398928
2009,ID,Kootenai,137407,13,9.460944493
2009,ID,Twin Falls,76271,13,17.044486109
2009,ID,Ada,388577,38,9.779271547
2009,IL,Franklin,39482,10,25.327997569
2009,IL,Vermilion,81710,10,12.238404112
2009,IL,Rock Island,147552,13,8.810453264
2009,IL,Tazewell,135054,13,9.625779318
2009,IL,Champaign,199968,18,9.00144023
2009,IL,Kankakee,113107,19,16.798252982
2009,IL,McLean,168727,20,11.853467436
2009,IL,Sangamon,196180,20,10.194719135
2009,IL,LaSalle,113999,21,18.421214221
2009,IL,Peoria,186930,23,12.304071043
2009,IL,Kane,511273,29,5.672116462
2009,IL,St. Clair,268489,30,11.173642123
2009,IL,McHenry,308067,32,10.387350804
2009,IL,Madison,268978,39,14.499327083
2009,IL,DuPage,912732,59,6.464109947
2009,IL,Winnebago,295612,59,19.958594374
2009,IL,Will,674970,66,9.778212365
2009,IL,Lake,701042,74,10.555715635
2009,IL,Cook,5181728,475,9.166826202
2009,IN,Clark,109067,10,9.168676135
2009,IN,Grant,70195,11,15.670631811
2009,IN,Kosciusko,77263,11,14.237086316
2009,IN,Starke,23343,12,51.407274129
2009,IN,Johnson,138584,14,10.102176297
2009,IN,La Porte,111465,14,12.559996411
2009,IN,Hamilton,269394,15,5.568052741
2009,IN,Hendricks,143944,16,11.11543378
2009,IN,Monroe,136198,17,12.481827927
2009,IN,Henry,49305,18,36.507453605
2009,IN,Morgan,68583,18,26.24557106
2009,IN,Porter,163572,18,11.004328369
2009,IN,Howard,82701,20,24.183504432
2009,IN,Vigo,107429,20,18.616947007
2009,IN,Tippecanoe,171937,21,12.213775976
2009,IN,Elkhart,197514,24,12.151037395
2009,IN,St. Joseph,266827,25,9.369366668
2009,IN,Delaware,117490,27,22.980679207
2009,IN,Allen,353693,34,9.612856347
2009,IN,Lake,495789,34,6.857756021
2009,IN,Madison,131599,35,26.595946778
2009,IN,Vanderburgh,178995,35,19.553618816
2009,IN,Marion,898394,132,14.692885304
2009,IA,Linn,210217,15,7.13548381
2009,IA,Scott,163582,15,9.169713049
2009,IA,Polk,425737,32,7.516377482
2009,KS,Wyandotte,156416,15,9.589811784
2009,KS,Shawnee,176786,25,14.141391287
2009,KS,Johnson,539396,26,4.820206305
2009,KS,Sedgwick,495006,63,12.727118459
2009,KY,Carter,27785,10,35.990642433
2009,KY,Russell,17632,10,56.715063521
2009,KY,Harlan,29534,11,37.245208912
2009,KY,Johnson,23220,11,47.37295435
2009,KY,Martin,13040,11,84.355828221
2009,KY,Rockcastle,17074,11,64.425442193
2009,KY,Whitley,35994,11,30.560648997
2009,KY,Bell,28667,12,41.859978372
2009,KY,Madison,82299,12,14.580979113
2009,KY,Hardin,101254,13,12.838998953
2009,KY,Knox,31920,13,40.726817043
2009,KY,Clark,35607,14,39.318111607
2009,KY,Pulaski,62711,14,22.324632042
2009,KY,Perry,28713,16,55.723888134
2009,KY,Boyd,49362,17,34.439447348
2009,KY,Jessamine,48153,17,35.304134737
2009,KY,Campbell,89664,19,21.190221271
2009,KY,Boone,117461,20,17.026928087
2009,KY,Floyd,39643,23,58.017808945
2009,KY,Pike,65255,23,35.246341277
2009,KY,Fayette,292514,32,10.939647333
2009,KY,Kenton,159239,43,27.003435088
2009,KY,Jefferson,736705,74,10.044726179
2009,LA,Iberia Parish,73372,10,13.629177343
2009,LA,St. Landry Parish,83825,10,11.92961527
2009,LA,Acadia Parish,61451,12,19.52775382
2009,LA,Ascension Parish,105172,13,12.36070437
2009,LA,Bossier Parish,115187,13,11.285995816
2009,LA,St. Mary Parish,54551,13,23.830910524
2009,LA,Terrebonne Parish,111689,13,11.639463152
2009,LA,St. Bernard Parish,32878,15,45.623213091
2009,LA,Rapides Parish,131095,16,12.204889584
2009,LA,Ouachita Parish,153058,20,13.066941944
2009,LA,Tangipahoa Parish,120009,21,17.498687598
2009,LA,Livingston Parish,126230,26,20.597322348
2009,LA,Caddo Parish,253245,27,10.661612273
2009,LA,East Baton Rouge Parish,437623,31,7.083722748
2009,LA,Lafayette Parish,219466,31,14.125194791
2009,LA,Calcasieu Parish,191080,32,16.746912288
2009,LA,St. Tammany Parish,231224,36,15.569318064
2009,LA,Orleans Parish,327803,50,15.253063578
2009,LA,Jefferson Parish,431921,77,17.827334165
2009,ME,Hancock,54499,10,18.348960531
2009,ME,Androscoggin,107830,14,12.983399796
2009,ME,Penobscot,153770,15,9.75482864
2009,ME,York,197192,26,13.185119072
2009,ME,Cumberland,281969,34,12.05806312
2009,MD,Calvert,88244,12,13.598658266
2009,MD,Wicomico,98069,13,13.255972835
2009,MD,Charles,144804,14,9.668241209
2009,MD,Washington,146953,16,10.887834886
2009,MD,Cecil,100816,19,18.846214887
2009,MD,Howard,283061,19,6.712334091
2009,MD,Frederick,230942,22,9.526201384
2009,MD,Carroll,167028,23,13.770146323
2009,MD,Harford,243685,34,13.952438599
2009,MD,Montgomery,959013,35,3.649585563
2009,MD,Prince George's,856161,64,7.475229542
2009,MD,Anne Arundel,532395,74,13.899454353
2009,MD,Baltimore,801808,122,15.215612715
2009,MD,Baltimore city,620509,204,32.876235478
2009,MA,Hampshire,157910,15,9.499081755
2009,MA,Berkshire,131264,18,13.712823013
2009,MA,Barnstable,215994,30,13.889274702
2009,MA,Hampden,462777,59,12.749121067
2009,MA,Plymouth,492738,62,12.582751888
2009,MA,Norfolk,666301,79,11.856503292
2009,MA,Worcester,795251,83,10.436956382
2009,MA,Bristol,547324,84,15.347399347
2009,MA,Essex,739086,104,14.071434177
2009,MA,Suffolk,716214,139,19.407607224
2009,MA,Middlesex,1494764,154,10.302629713
2009,MI,Grand Traverse,86767,10,11.525118997
2009,MI,Lenawee,100250,10,9.975062344
2009,MI,Midland,83639,11,13.151759347
2009,MI,Van Buren,76581,11,14.363876157
2009,MI,Allegan,111252,14,12.584043433
2009,MI,Livingston,181082,14,7.73130405
2009,MI,Shiawassee,70710,15,21.213406873
2009,MI,Bay,107913,16,14.826758593
2009,MI,Lapeer,88774,19,21.402662942
2009,MI,Jackson,160114,20,12.491100091
2009,MI,Ottawa,262879,22,8.368869328
2009,MI,Berrien,157059,23,14.644178302
2009,MI,Monroe,152296,24,15.758785523
2009,MI,Kalamazoo,249023,27,10.84237199
2009,MI,Muskegon,172755,27,15.62907007
2009,MI,Saginaw,200835,27,13.443871835
2009,MI,Ingham,280889,28,9.968350487
2009,MI,Calhoun,136301,39,28.61314297
2009,MI,Washtenaw,343520,41,11.9352585
2009,MI,St. Clair,164011,45,27.437184091
2009,MI,Kent,601437,46,7.648348871
2009,MI,Genesee,427989,89,20.794926972
2009,MI,Oakland,1200890,190,15.821598981
2009,MI,Macomb,839435,203,24.182932568
2009,MI,Wayne,1837536,417,22.693432945
2009,MN,Olmsted,143521,10,6.967621463
2009,MN,Washington,235684,12,5.09156328
2009,MN,Stearns,149696,17,11.356348867
2009,MN,Anoka,329635,21,6.370682725
2009,MN,St. Louis,200198,26,12.987142729
2009,MN,Dakota,396906,32,8.062362373
2009,MN,Ramsey,506590,44,8.685524783
2009,MN,Hennepin,1146721,89,7.76126015
2009,MS,DeSoto,159706,11,6.887656068
2009,MS,Hinds,244474,11,4.499455975
2009,MS,Hancock,43471,12,27.60460997
2009,MS,Lee,82436,12,14.556747052
2009,MS,Rankin,140634,23,16.354508867
2009,MS,Harrison,184930,30,16.222354404
2009,MS,Jackson,139176,42,30.17761683
2009,MO,Buchanan,89233,10,11.206616386
2009,MO,Cass,98835,10,10.117873223
2009,MO,Newton,57946,10,17.257446588
2009,MO,Howell,39917,11,27.557181151
2009,MO,Polk,31085,11,35.386842529
2009,MO,Butler,42683,12,28.114237518
2009,MO,Franklin,101422,12,11.83175248
2009,MO,Jasper,116448,19,16.316295686
2009,MO,Boone,160565,21,13.078815433
2009,MO,St. Francois,64864,21,32.375431672
2009,MO,Clay,219669,24,10.925528864
2009,MO,St. Charles,356902,31,8.685857742
2009,MO,Jefferson,217764,45,20.664572657
2009,MO,Greene,274013,61,22.26171751
2009,MO,St. Louis city,318842,63,19.759002892
2009,MO,Jackson,670763,86,12.821220014
2009,MO,St. Louis,998618,106,10.614669473
2009,MT,Gallatin,89187,10,11.212396425
2009,MT,Silver Bow,34008,11,32.34533051
2009,MT,Yellowstone,146465,12,8.193083672
2009,MT,Missoula,108717,16,14.71710956
2009,NE,Lancaster,283097,15,5.29853725
2009,NE,Douglas,511902,39,7.618645756
2009,NV,Nye,44446,10,22.499212528
2009,NV,Carson City,55401,15,27.07532355
2009,NV,Washoe,417722,78,18.672705771
2009,NV,Clark,1939407,337,17.37644548
2009,NH,Belknap,60171,10,16.619301657
2009,NH,Carroll,47763,10,20.936708331
2009,NH,Merrimack,146723,11,7.497120424
2009,NH,Strafford,123034,16,13.004535332
2009,NH,Rockingham,295083,35,11.861069597
2009,NH,Hillsborough,400148,47,11.745654108
2009,NJ,Monmouth,628669,11,1.749728394
2009,NJ,Morris,490779,12,2.445092394
2009,NJ,Bergen,900319,13,1.443932651
2009,NJ,Atlantic,274049,14,5.108575474
2009,NJ,Union,532434,14,2.629433883
2009,NJ,Hudson,628572,18,2.86363376
2009,NJ,Essex,781943,19,2.429844631
2009,NJ,Middlesex,805204,22,2.732226864
2009,NJ,Gloucester,287362,33,11.483773081
2009,NJ,Burlington,447391,36,8.046652704
2009,NJ,Camden,513668,65,12.654087854
2009,NM,Grant,29865,10,33.484011385
2009,NM,Eddy,53578,15,27.996565755
2009,NM,Otero,62462,15,24.014600877
2009,NM,Chaves,65110,17,26.109660574
2009,NM,San Juan,129359,17,13.141721875
2009,NM,Valencia,75770,18,23.756103999
2009,NM,Rio Arriba,40023,20,49.971266522
2009,NM,Sandoval,128985,20,15.505678955
2009,NM,Santa Fe,143205,22,15.362592088
2009,NM,Dona Ana,205401,33,16.06613405
2009,NM,Bernalillo,655279,142,21.670158818
2009,NY,Oswego,122055,11,9.012330507
2009,NY,Broome,200935,12,5.972080524
2009,NY,Jefferson,115023,12,10.432696069
2009,NY,Oneida,234619,12,5.114675282
2009,NY,Rensselaer,159150,15,9.425070688
2009,NY,Schenectady,154050,15,9.737098345
2009,NY,Niagara,216043,16,7.405933078
2009,NY,Ulster,182638,16,8.76049891
2009,NY,Albany,304733,17,5.5786541
2009,NY,Rockland,308652,22,7.12776849
2009,NY,Dutchess,296887,36,12.125825651
2009,NY,Onondaga,465633,36,7.731410789
2009,NY,Monroe,743386,44,5.918863148
2009,NY,Orange,372079,49,13.169246316
2009,NY,Westchester,944201,57,6.036850205
2009,NY,Richmond,466965,64,13.705523969
2009,NY,Erie,919334,74,8.049305258
2009,NY,Nassau,1332088,113,8.48292305
2009,NY,Queens,2217166,120,5.412314639
2009,NY,New York,1583431,140,8.841559879
2009,NY,Suffolk,1487206,151,10.153267268
2009,NY,Kings,2487751,178,7.155056917
2009,NY,Bronx,1376261,181,13.151575174
2009,NC,Robeson,132984,10,7.519701618
2009,NC,Henderson,105813,11,10.395698071
2009,NC,Richmond,46537,11,23.637105959
2009,NC,Stanly,60496,11,18.183020365
2009,NC,Alexander,37053,12,32.386041616
2009,NC,Carteret,65670,12,18.273184102
2009,NC,Cleveland,98211,13,13.236806468
2009,NC,Johnston,166478,13,7.808839606
2009,NC,Rockingham,93547,13,13.89675778
2009,NC,Craven,101923,14,13.735859423
2009,NC,Surry,73505,14,19.046323379
2009,NC,Lincoln,77573,15,19.336624857
2009,NC,Rutherford,67561,15,22.20215805
2009,NC,Durham,265356,16,6.029635659
2009,NC,Caldwell,82798,17,20.531896906
2009,NC,Pitt,165581,17,10.266878446
2009,NC,Burke,91178,19,20.838360131
2009,NC,Columbus,58163,19,32.666815673
2009,NC,Randolph,141175,19,13.458473526
2009,NC,Alamance,149954,20,13.337423477
2009,NC,Buncombe,236349,20,8.462062458
2009,NC,Davidson,162406,22,13.546297551
2009,NC,Onslow,173064,22,12.712060278
2009,NC,Cabarrus,175993,23,13.068701596
2009,NC,Brunswick,105777,26,24.580012668
2009,NC,Catawba,154610,26,16.816506047
2009,NC,Cumberland,317252,27,8.510584646
2009,NC,Rowan,138562,29,20.929259104
2009,NC,Iredell,158387,30,18.940948436
2009,NC,Wilkes,69258,30,43.31629559
2009,NC,New Hanover,200178,32,15.985772662
2009,NC,Forsyth,348532,37,10.615954919
2009,NC,Wake,883624,40,4.526812309
2009,NC,Guilford,484180,42,8.674459912
2009,NC,Mecklenburg,908704,45,4.952107617
2009,NC,Gaston,205884,50,24.285520002
2009,OH,Brown,44740,11,24.586499776
2009,OH,Richland,125308,12,9.576403741
2009,OH,Delaware,170676,13,7.616770958
2009,OH,Licking,165283,13,7.865297702
2009,OH,Medina,171688,13,7.571874563
2009,OH,Clark,138778,15,10.80862961
2009,OH,Fairfield,145446,16,11.000646288
2009,OH,Lake,229954,17,7.392782904
2009,OH,Greene,161075,18,11.174918516
2009,OH,Scioto,79241,20,25.239459371
2009,OH,Ross,77862,21,26.970794483
2009,OH,Jefferson,69833,22,31.503730328
2009,OH,Stark,376210,24,6.379415752
2009,OH,Warren,211231,24,11.36196865
2009,OH,Lorain,300893,27,8.973289508
2009,OH,Clermont,196512,28,14.248493731
2009,OH,Mahoning,240050,28,11.664236617
2009,OH,Trumbull,211290,30,14.19849496
2009,OH,Lucas,442603,35,7.907763843
2009,OH,Summit,542135,42,7.747147851
2009,OH,Butler,366633,69,18.819909828
2009,OH,Hamilton,802149,78,9.723879229
2009,OH,Montgomery,535294,98,18.307696331
2009,OH,Franklin,1155408,124,10.732139642
2009,OH,Cuyahoga,1285082,128,9.960453885
2009,OK,Comanche,119952,10,8.336668001
2009,OK,Le Flore,49989,10,20.004400968
2009,OK,Payne,76859,10,13.010838028
2009,OK,Stephens,44799,10,22.321926829
2009,OK,Cherokee,46492,11,23.659984513
2009,OK,McCurtain,33002,11,33.331313254
2009,OK,Carter,47421,12,25.305244512
2009,OK,Rogers,86577,12,13.860494127
2009,OK,Grady,52231,14,26.804005284
2009,OK,Pittsburg,45887,14,30.509730425
2009,OK,Wagoner,72143,14,19.405902167
2009,OK,Muskogee,70677,15,21.223311686
2009,OK,Sequoyah,42208,15,35.538286581
2009,OK,Creek,69535,17,24.448119652
2009,OK,Pontotoc,37283,18,48.27937666
2009,OK,Pottawatomie,69002,21,30.433900467
2009,OK,Cleveland,251803,41,16.282570104
2009,OK,Oklahoma,711595,108,15.177172408
2009,OK,Tulsa,597748,137,22.919357321
2009,OR,Polk,74934,11,14.679584701
2009,OR,Deschutes,157345,15,9.533191395
2009,OR,Linn,116001,18,15.517107611
2009,OR,Jackson,202301,26,12.852136173
2009,OR,Washington,524699,39,7.432832919
2009,OR,Marion,313389,40,12.763689855
2009,OR,Clackamas,374085,46,12.296670543
2009,OR,Lane,350850,66,18.811457888
2009,OR,Multnomah,727721,133,18.276234986
2009,PA,Carbon,65204,10,15.336482424
2009,PA,Franklin,148662,10,6.72666855
2009,PA,Somerset,78025,10,12.816404998
2009,PA,Bedford,49889,11,22.048948666
2009,PA,Cumberland,233910,12,5.130178274
2009,PA,Centre,153052,13,8.493845229
2009,PA,Adams,101252,15,14.814522182
2009,PA,Washington,207571,16,7.708205867
2009,PA,Blair,127161,18,14.15528346
2009,PA,Butler,183337,18,9.817985458
2009,PA,Fayette,137450,21,15.278283012
2009,PA,Dauphin,267090,22,8.236923883
2009,PA,Mercer,116816,24,20.545130804
2009,PA,Schuylkill,148358,25,16.851130374
2009,PA,Beaver,170524,26,15.24712064
2009,PA,Monroe,169390,29,17.120255033
2009,PA,Erie,279838,30,10.720488283
2009,PA,Cambria,144186,33,22.887104157
2009,PA,York,433022,36,8.313665356
2009,PA,Lehigh,347237,37,10.6555465
2009,PA,Northampton,296645,38,12.80992432
2009,PA,Lackawanna,214138,39,18.212554521
2009,PA,Lancaster,516577,47,9.098353198
2009,PA,Chester,496291,52,10.477723755
2009,PA,Berks,409904,53,12.929856747
2009,PA,Luzerne,320527,57,17.783213271
2009,PA,Westmoreland,365259,68,18.616926619
2009,PA,Montgomery,795494,84,10.55947625
2009,PA,Bucks,624648,99,15.848926115
2009,PA,Delaware,558094,105,18.814034912
2009,PA,Allegheny,1222171,200,16.364322178
2009,PA,Philadelphia,1514694,338,22.314738158
2009,RI,Washington,127605,13,10.18768857
2009,RI,Kent,166766,28,16.789993164
2009,RI,Providence,626304,94,15.008685878
2009,SC,Berkeley,175092,11,6.282411532
2009,SC,Oconee,73829,15,20.317219521
2009,SC,Aiken,158499,21,13.249294948
2009,SC,Lexington,258983,24,9.267017526
2009,SC,York,223616,28,12.521465369
2009,SC,Richland,380245,30,7.889650094
2009,SC,Pickens,119183,31,26.010420949
2009,SC,Horry,265640,37,13.928625207
2009,SC,Anderson,186544,43,23.050861995
2009,SC,Charleston,346795,44,12.687610836
2009,SC,Greenville,446655,61,13.657073133
2009,SC,Spartanburg,283335,70,24.705737025
2009,SD,Pennington,99845,14,14.021733687
2009,TN,Gibson,49575,10,20.171457388
2009,TN,Hardin,26045,10,38.395085429
2009,TN,Putnam,71579,10,13.970577963
2009,TN,Scott,22195,10,45.055192611
2009,TN,Anderson,75031,11,14.660606949
2009,TN,McMinn,52332,11,21.019643813
2009,TN,Jefferson,51288,12,23.397285915
2009,TN,Washington,121692,12,9.860960458
2009,TN,Bradley,98360,15,15.250101667
2009,TN,Hawkins,56856,15,26.382439848
2009,TN,Montgomery,168866,15,8.882782798
2009,TN,Roane,54367,15,27.590266154
2009,TN,Rutherford,259078,16,6.1757463
2009,TN,Sumner,158819,16,10.07436138
2009,TN,Wilson,112350,17,15.131286159
2009,TN,Blount,122689,18,14.671241921
2009,TN,Greene,68744,18,26.18410334
2009,TN,Sullivan,156661,20,12.766419211
2009,TN,Sevier,89096,21,23.57008171
2009,TN,Hamilton,332659,39,11.72371708
2009,TN,Knox,429475,68,15.833284824
2009,TN,Davidson,621008,104,16.746966223
2009,TN,Shelby,922541,115,12.465570636
2009,TX,Comal,106350,10,9.402914904
2009,TX,Hunt,85261,10,11.728691899
2009,TX,Tom Green,108879,10,9.184507573
2009,TX,Hardin,54228,11,20.284723759
2009,TX,Polk,45537,11,24.156180688
2009,TX,Potter,120118,11,9.157661633
2009,TX,Victoria,86635,11,12.696946961
2009,TX,Guadalupe,128265,12,9.35563092
2009,TX,McLennan,231679,12,5.179580368
2009,TX,Taylor,130247,12,9.213264029
2009,TX,Ector,136930,13,9.493901994
2009,TX,Gregg,121238,13,10.722710701
2009,TX,Randall,119084,14,11.756407242
2009,TX,Bell,301050,15,4.982561036
2009,TX,Liberty,75041,17,22.654282326
2009,TX,Grayson,120069,18,14.991379957
2009,TX,Lubbock,274252,20,7.292563044
2009,TX,Parker,115802,20,17.27085888
2009,TX,Hidalgo,757468,21,2.772394345
2009,TX,Cameron,400303,22,5.495836904
2009,TX,Williamson,410800,25,6.085686465
2009,TX,Fort Bend,569130,26,4.568376294
2009,TX,Wichita,130913,26,19.860518054
2009,TX,Smith,207111,27,13.036487681
2009,TX,Orange,81586,30,36.771014635
2009,TX,Jefferson,251332,31,12.33428294
2009,TX,Webb,245908,32,13.01299673
2009,TX,Brazoria,309236,39,12.611726966
2009,TX,Denton,649702,39,6.002752031
2009,TX,Galveston,287428,39,13.568615445
2009,TX,Collin,765791,46,6.00686088
2009,TX,Montgomery,445836,55,12.33637481
2009,TX,El Paso,786759,59,7.499119807
2009,TX,Nueces,338220,61,18.035598131
2009,TX,Travis,1006503,99,9.836036256
2009,TX,Tarrant,1784078,146,8.183498704
2009,TX,Bexar,1685628,179,10.619187626
2009,TX,Dallas,2346378,195,8.310681399
2009,TX,Harris,4034866,360,8.922229388
2009,UT,Cache,110291,12,10.88030755
2009,UT,Washington,137088,13,9.482959851
2009,UT,Davis,301965,40,13.246568311
2009,UT,Weber,228118,48,21.041741555
2009,UT,Utah,504801,64,12.678263316
